cif_filename,formula,space_group,n_atoms,n_Co,n_Bi
Co5_Bi1_m5_n1_z1_sg099_trial000_1c9a0e8560.cif,Co5Bi1,99,6,5,1
Co5_Bi1_m5_n1_z1_sg089_trial000_7c6543fa72.cif,Co5Bi1,89,6,5,1
Co5_Bi1_m5_n1_z1_sg115_trial000_31c80e0a37.cif,Co5Bi1,115,6,5,1
Co5_Bi1_m5_n1_z1_sg123_trial000_8cbcce5611.cif,Co5Bi1,123,6,5,1
Co5_Bi1_m5_n1_z1_sg147_trial000_3cf2cd32d9.cif,Co5Bi1,147,6,5,1
Co5_Bi1_m5_n1_z1_sg177_trial000_8319e58111.cif,Co5Bi1,177,6,5,1
Co5_Bi1_m5_n1_z1_sg162_trial000_963bbd4c0e.cif,Co5Bi1,162,6,5,1
Co5_Bi1_m5_n1_z1_sg189_trial000_2bcc436f42.cif,Co5Bi1,189,6,5,1
Co5_Bi1_m5_n1_z1_sg150_trial000_4259f1708e.cif,Co5Bi1,150,6,5,1
Co5_Bi1_m5_n1_z1_sg187_trial000_a9daee85ba.cif,Co5Bi1,187,6,5,1
Co10_Bi2_m5_n1_z2_sg008_trial000_a04fb294e4.cif,Co10Bi2,8,12,10,2
Co10_Bi2_m5_n1_z2_sg002_trial000_06896f7ae6.cif,Co10Bi2,2,12,10,2
Co10_Bi2_m5_n1_z2_sg012_trial000_3d031283c6.cif,Co10Bi2,12,12,10,2
Co10_Bi2_m5_n1_z2_sg001_trial000_efb267461c.cif,Co10Bi2,1,12,10,2
Co10_Bi2_m5_n1_z2_sg013_trial000_3780f9e14a.cif,Co10Bi2,13,12,10,2
Co10_Bi2_m5_n1_z2_sg014_trial000_a8a7bc1bbe.cif,Co10Bi2,14,12,10,2
Co10_Bi2_m5_n1_z2_sg018_trial000_33ce0dcf96.cif,Co10Bi2,18,12,10,2
Co10_Bi2_m5_n1_z2_sg017_trial000_0d4a5e0563.cif,Co10Bi2,17,12,10,2
Co10_Bi2_m5_n1_z2_sg010_trial000_55037be53d.cif,Co10Bi2,10,12,10,2
Co10_Bi2_m5_n1_z2_sg021_trial000_2ce39358aa.cif,Co10Bi2,21,12,10,2
Co10_Bi2_m5_n1_z2_sg026_trial000_5ef029c012.cif,Co10Bi2,26,12,10,2
Co10_Bi2_m5_n1_z2_sg030_trial000_0e4260ffc5.cif,Co10Bi2,30,12,10,2
Co10_Bi2_m5_n1_z2_sg035_trial000_b43aa37c17.cif,Co10Bi2,35,12,10,2
Co10_Bi2_m5_n1_z2_sg050_trial000_de3b910872.cif,Co10Bi2,50,12,10,2
Co10_Bi2_m5_n1_z2_sg044_trial000_97cc8e08e5.cif,Co10Bi2,44,12,10,2
Co10_Bi2_m5_n1_z2_sg058_trial000_59397b306a.cif,Co10Bi2,58,12,10,2
Co10_Bi2_m5_n1_z2_sg047_trial000_8a7c615d41.cif,Co10Bi2,47,12,10,2
Co10_Bi2_m5_n1_z2_sg059_trial000_2975cddc0a.cif,Co10Bi2,59,12,10,2
Co10_Bi2_m5_n1_z2_sg053_trial000_0aab99c8bd.cif,Co10Bi2,53,12,10,2
Co10_Bi2_m5_n1_z2_sg071_trial000_625dd8b6f1.cif,Co10Bi2,71,12,10,2
Co10_Bi2_m5_n1_z2_sg077_trial000_85bb0b5fbe.cif,Co10Bi2,77,12,10,2
Co10_Bi2_m5_n1_z2_sg087_trial000_b7ca1079b4.cif,Co10Bi2,87,12,10,2
Co10_Bi2_m5_n1_z2_sg086_trial000_6aeb6320c0.cif,Co10Bi2,86,12,10,2
Co10_Bi2_m5_n1_z2_sg104_trial000_554b9bf695.cif,Co10Bi2,104,12,10,2
Co10_Bi2_m5_n1_z2_sg112_trial000_dc760cc1c3.cif,Co10Bi2,112,12,10,2
Co10_Bi2_m5_n1_z2_sg113_trial000_3d84e8bdd6.cif,Co10Bi2,113,12,10,2
Co10_Bi2_m5_n1_z2_sg115_trial000_13ad0ba74b.cif,Co10Bi2,115,12,10,2
Co10_Bi2_m5_n1_z2_sg126_trial000_088e971670.cif,Co10Bi2,126,12,10,2
Co10_Bi2_m5_n1_z2_sg114_trial000_ac8a8074d6.cif,Co10Bi2,114,12,10,2
Co10_Bi2_m5_n1_z2_sg127_trial000_73d735a044.cif,Co10Bi2,127,12,10,2
Co10_Bi2_m5_n1_z2_sg123_trial000_798a3eacd2.cif,Co10Bi2,123,12,10,2
Co10_Bi2_m5_n1_z2_sg128_trial000_8e0a8bfae0.cif,Co10Bi2,128,12,10,2
Co10_Bi2_m5_n1_z2_sg137_trial000_a6d87d2fa9.cif,Co10Bi2,137,12,10,2
Co10_Bi2_m5_n1_z2_sg134_trial000_17b864de77.cif,Co10Bi2,134,12,10,2
Co10_Bi2_m5_n1_z2_sg139_trial000_374c467ff1.cif,Co10Bi2,139,12,10,2
Co10_Bi2_m5_n1_z2_sg147_trial000_d79ee2bb0c.cif,Co10Bi2,147,12,10,2
Co10_Bi2_m5_n1_z2_sg156_trial000_8246f2852d.cif,Co10Bi2,156,12,10,2
Co10_Bi2_m5_n1_z2_sg159_trial000_f1812b315e.cif,Co10Bi2,159,12,10,2
Co10_Bi2_m5_n1_z2_sg094_trial000_35444c1f76.cif,Co10Bi2,94,12,10,2
Co10_Bi2_m5_n1_z2_sg163_trial000_fbb62b9a13.cif,Co10Bi2,163,12,10,2
Co10_Bi2_m5_n1_z2_sg162_trial000_b5bde7374a.cif,Co10Bi2,162,12,10,2
Co10_Bi2_m5_n1_z2_sg165_trial000_12a4ecfd2f.cif,Co10Bi2,165,12,10,2
Co10_Bi2_m5_n1_z2_sg176_trial000_fac77b2b0a.cif,Co10Bi2,176,12,10,2
Co10_Bi2_m5_n1_z2_sg183_trial000_0abc88e572.cif,Co10Bi2,183,12,10,2
Co10_Bi2_m5_n1_z2_sg182_trial000_72b44bbd38.cif,Co10Bi2,182,12,10,2
Co10_Bi2_m5_n1_z2_sg188_trial000_2099a9a916.cif,Co10Bi2,188,12,10,2
Co10_Bi2_m5_n1_z2_sg194_trial000_79f2382847.cif,Co10Bi2,194,12,10,2
Co10_Bi2_m5_n1_z2_sg193_trial000_d2ae71fbc2.cif,Co10Bi2,193,12,10,2
Co10_Bi2_m5_n1_z2_sg201_trial000_2a07f45bf2.cif,Co10Bi2,201,12,10,2
Co10_Bi2_m5_n1_z2_sg215_trial000_1ba2625f67.cif,Co10Bi2,215,12,10,2
Co10_Bi2_m5_n1_z2_sg224_trial000_ceda16bd79.cif,Co10Bi2,224,12,10,2
Co10_Bi2_m5_n1_z2_sg208_trial000_764538d3a4.cif,Co10Bi2,208,12,10,2
Co10_Bi2_m5_n1_z2_sg186_trial000_6fb00b449e.cif,Co10Bi2,186,12,10,2
Co15_Bi3_m5_n1_z3_sg010_trial000_ba797210e9.cif,Co15Bi3,10,18,15,3
Co15_Bi3_m5_n1_z3_sg075_trial000_12f4b025ab.cif,Co15Bi3,75,18,15,3
Co15_Bi3_m5_n1_z3_sg083_trial000_50a7a5e79a.cif,Co15Bi3,83,18,15,3
Co15_Bi3_m5_n1_z3_sg016_trial000_93c44ad190.cif,Co15Bi3,16,18,15,3
Co15_Bi3_m5_n1_z3_sg089_trial000_1c47fbc72e.cif,Co15Bi3,89,18,15,3
Co15_Bi3_m5_n1_z3_sg115_trial000_0f2819e8eb.cif,Co15Bi3,115,18,15,3
Co15_Bi3_m5_n1_z3_sg147_trial000_153526d36c.cif,Co15Bi3,147,18,15,3
Co15_Bi3_m5_n1_z3_sg006_trial000_19c36f1129.cif,Co15Bi3,6,18,15,3
Co15_Bi3_m5_n1_z3_sg150_trial000_574f5a824f.cif,Co15Bi3,150,18,15,3
Co15_Bi3_m5_n1_z3_sg153_trial000_3c987e640b.cif,Co15Bi3,153,18,15,3
Co15_Bi3_m5_n1_z3_sg152_trial000_5446d88165.cif,Co15Bi3,152,18,15,3
Co15_Bi3_m5_n1_z3_sg156_trial000_247936c292.cif,Co15Bi3,156,18,15,3
Co15_Bi3_m5_n1_z3_sg162_trial000_5ec3509fb0.cif,Co15Bi3,162,18,15,3
Co15_Bi3_m5_n1_z3_sg172_trial000_64849b0253.cif,Co15Bi3,172,18,15,3
Co15_Bi3_m5_n1_z3_sg177_trial000_13d8d7eb48.cif,Co15Bi3,177,18,15,3
Co15_Bi3_m5_n1_z3_sg166_trial000_0ad83f5273.cif,Co15Bi3,166,18,15,3
Co15_Bi3_m5_n1_z3_sg174_trial000_e2866393b5.cif,Co15Bi3,174,18,15,3
Co15_Bi3_m5_n1_z3_sg183_trial000_e7fef6d1c2.cif,Co15Bi3,183,18,15,3
Co15_Bi3_m5_n1_z3_sg180_trial000_e4313ddc58.cif,Co15Bi3,180,18,15,3
Co15_Bi3_m5_n1_z3_sg195_trial000_d48177a688.cif,Co15Bi3,195,18,15,3
Co15_Bi3_m5_n1_z3_sg221_trial000_3b249fd0b4.cif,Co15Bi3,221,18,15,3
Co20_Bi4_m5_n1_z4_sg003_trial000_2b73c1b02b.cif,Co20Bi4,3,24,20,4
Co20_Bi4_m5_n1_z4_sg008_trial000_c53c70102d.cif,Co20Bi4,8,24,20,4
Co20_Bi4_m5_n1_z4_sg015_trial000_08ec4d9b90.cif,Co20Bi4,15,24,20,4
Co20_Bi4_m5_n1_z4_sg016_trial000_e7344906d0.cif,Co20Bi4,16,24,20,4
Co20_Bi4_m5_n1_z4_sg022_trial000_010d20d763.cif,Co20Bi4,22,24,20,4
Co20_Bi4_m5_n1_z4_sg024_trial000_7a4f9ccbe2.cif,Co20Bi4,24,24,20,4
Co20_Bi4_m5_n1_z4_sg010_trial000_a6de754e77.cif,Co20Bi4,10,24,20,4
Co20_Bi4_m5_n1_z4_sg030_trial000_0f9540a910.cif,Co20Bi4,30,24,20,4
Co20_Bi4_m5_n1_z4_sg032_trial000_9145b1d4d2.cif,Co20Bi4,32,24,20,4
Co20_Bi4_m5_n1_z4_sg037_trial000_46a2b5b48e.cif,Co20Bi4,37,24,20,4
Co20_Bi4_m5_n1_z4_sg036_trial000_a2594f51d3.cif,Co20Bi4,36,24,20,4
Co20_Bi4_m5_n1_z4_sg028_trial000_a82224fb6d.cif,Co20Bi4,28,24,20,4
Co20_Bi4_m5_n1_z4_sg048_trial000_87a7389f8d.cif,Co20Bi4,48,24,20,4
Co20_Bi4_m5_n1_z4_sg052_trial000_5e33ce27b3.cif,Co20Bi4,52,24,20,4
Co20_Bi4_m5_n1_z4_sg056_trial000_0bb72e19ae.cif,Co20Bi4,56,24,20,4
Co20_Bi4_m5_n1_z4_sg057_trial000_bdf2f42afe.cif,Co20Bi4,57,24,20,4
Co20_Bi4_m5_n1_z4_sg058_trial000_b6da6b0b21.cif,Co20Bi4,58,24,20,4
Co20_Bi4_m5_n1_z4_sg062_trial000_4f41a961a0.cif,Co20Bi4,62,24,20,4
Co20_Bi4_m5_n1_z4_sg063_trial000_afeb7baf8a.cif,Co20Bi4,63,24,20,4
Co20_Bi4_m5_n1_z4_sg047_trial000_b350c52b98.cif,Co20Bi4,47,24,20,4
Co20_Bi4_m5_n1_z4_sg064_trial000_2ab39ae023.cif,Co20Bi4,64,24,20,4
Co20_Bi4_m5_n1_z4_sg068_trial000_4132c21f31.cif,Co20Bi4,68,24,20,4
Co20_Bi4_m5_n1_z4_sg069_trial000_9165be7b82.cif,Co20Bi4,69,24,20,4
Co20_Bi4_m5_n1_z4_sg074_trial000_15d8ad67a6.cif,Co20Bi4,74,24,20,4
Co20_Bi4_m5_n1_z4_sg076_trial000_8d7b8a12bd.cif,Co20Bi4,76,24,20,4
Co20_Bi4_m5_n1_z4_sg075_trial000_65b179fecc.cif,Co20Bi4,75,24,20,4
Co20_Bi4_m5_n1_z4_sg090_trial000_3a5cbbe881.cif,Co20Bi4,90,24,20,4
Co20_Bi4_m5_n1_z4_sg084_trial000_052938dc1b.cif,Co20Bi4,84,24,20,4
Co20_Bi4_m5_n1_z4_sg091_trial000_2a10d175c0.cif,Co20Bi4,91,24,20,4
Co20_Bi4_m5_n1_z4_sg094_trial000_175daf5f7c.cif,Co20Bi4,94,24,20,4
Co20_Bi4_m5_n1_z4_sg092_trial000_bd4c694a19.cif,Co20Bi4,92,24,20,4
Co20_Bi4_m5_n1_z4_sg098_trial000_36353848de.cif,Co20Bi4,98,24,20,4
Co20_Bi4_m5_n1_z4_sg100_trial000_5f2e223cd9.cif,Co20Bi4,100,24,20,4
Co20_Bi4_m5_n1_z4_sg087_trial000_0298fa97a0.cif,Co20Bi4,87,24,20,4
Co20_Bi4_m5_n1_z4_sg115_trial000_11123b80be.cif,Co20Bi4,115,24,20,4
Co20_Bi4_m5_n1_z4_sg122_trial000_441ffbb2b1.cif,Co20Bi4,122,24,20,4
Co20_Bi4_m5_n1_z4_sg123_trial000_44e05b2f8a.cif,Co20Bi4,123,24,20,4
Co20_Bi4_m5_n1_z4_sg120_trial000_ab700eb152.cif,Co20Bi4,120,24,20,4
Co20_Bi4_m5_n1_z4_sg126_trial000_c3aa5c611f.cif,Co20Bi4,126,24,20,4
Co20_Bi4_m5_n1_z4_sg130_trial000_005f55ef2e.cif,Co20Bi4,130,24,20,4
Co20_Bi4_m5_n1_z4_sg129_trial000_5fc04d4098.cif,Co20Bi4,129,24,20,4
Co20_Bi4_m5_n1_z4_sg127_trial000_3119cb9a3a.cif,Co20Bi4,127,24,20,4
Co20_Bi4_m5_n1_z4_sg137_trial000_745a541487.cif,Co20Bi4,137,24,20,4
Co20_Bi4_m5_n1_z4_sg165_trial000_368efcb1e8.cif,Co20Bi4,165,24,20,4
Co20_Bi4_m5_n1_z4_sg156_trial000_fd86e1e00b.cif,Co20Bi4,156,24,20,4
Co20_Bi4_m5_n1_z4_sg147_trial000_d71215fb15.cif,Co20Bi4,147,24,20,4
Co20_Bi4_m5_n1_z4_sg174_trial000_8b75b2f9d8.cif,Co20Bi4,174,24,20,4
Co20_Bi4_m5_n1_z4_sg184_trial000_95ec933693.cif,Co20Bi4,184,24,20,4
Co20_Bi4_m5_n1_z4_sg185_trial000_4f06a85960.cif,Co20Bi4,185,24,20,4
Co20_Bi4_m5_n1_z4_sg177_trial000_f95abe166c.cif,Co20Bi4,177,24,20,4
Co20_Bi4_m5_n1_z4_sg190_trial000_5e64ba7ae6.cif,Co20Bi4,190,24,20,4
Co20_Bi4_m5_n1_z4_sg192_trial000_4143eeab7d.cif,Co20Bi4,192,24,20,4
Co20_Bi4_m5_n1_z4_sg191_trial000_44b35c5026.cif,Co20Bi4,191,24,20,4
Co20_Bi4_m5_n1_z4_sg196_trial000_d7bc5cbfc6.cif,Co20Bi4,196,24,20,4
Co20_Bi4_m5_n1_z4_sg215_trial000_fce78d6ada.cif,Co20Bi4,215,24,20,4
Co20_Bi4_m5_n1_z4_sg139_trial000_c45d396b3c.cif,Co20Bi4,139,24,20,4
Co20_Bi4_m5_n1_z4_sg224_trial000_bc04043f9a.cif,Co20Bi4,224,24,20,4
Co5_Bi2_m5_n2_z1_sg002_trial000_d5aa5ab13f.cif,Co5Bi2,2,7,5,2
Co5_Bi2_m5_n2_z1_sg075_trial000_9fe1648299.cif,Co5Bi2,75,7,5,2
Co5_Bi2_m5_n2_z1_sg081_trial000_e23faca66c.cif,Co5Bi2,81,7,5,2
Co5_Bi2_m5_n2_z1_sg099_trial000_fe10b95b2d.cif,Co5Bi2,99,7,5,2
Co5_Bi2_m5_n2_z1_sg089_trial000_e8c8007730.cif,Co5Bi2,89,7,5,2
Co20_Bi4_m5_n1_z4_sg200_trial000_e2e736c0a5.cif,Co20Bi4,200,24,20,4
Co5_Bi2_m5_n2_z1_sg115_trial000_91fabbd67e.cif,Co5Bi2,115,7,5,2
Co5_Bi2_m5_n2_z1_sg147_trial000_b27d243458.cif,Co5Bi2,147,7,5,2
Co5_Bi2_m5_n2_z1_sg150_trial000_59821cc94d.cif,Co5Bi2,150,7,5,2
Co5_Bi2_m5_n2_z1_sg168_trial000_f793141389.cif,Co5Bi2,168,7,5,2
Co5_Bi2_m5_n2_z1_sg175_trial000_d96c83b9fd.cif,Co5Bi2,175,7,5,2
Co5_Bi2_m5_n2_z1_sg187_trial000_05a81457be.cif,Co5Bi2,187,7,5,2
Co5_Bi2_m5_n2_z1_sg189_trial000_716aadd895.cif,Co5Bi2,189,7,5,2
Co10_Bi4_m5_n2_z2_sg012_trial000_05d4a915c8.cif,Co10Bi4,12,14,10,4
Co10_Bi4_m5_n2_z2_sg013_trial000_3388cafaef.cif,Co10Bi4,13,14,10,4
Co10_Bi4_m5_n2_z2_sg010_trial000_fa31b01e12.cif,Co10Bi4,10,14,10,4
Co10_Bi4_m5_n2_z2_sg002_trial000_f7c30e4d4d.cif,Co10Bi4,2,14,10,4
Co10_Bi4_m5_n2_z2_sg014_trial000_ecba847720.cif,Co10Bi4,14,14,10,4
Co10_Bi4_m5_n2_z2_sg030_trial000_912a790cc2.cif,Co10Bi4,30,14,10,4
Co10_Bi4_m5_n2_z2_sg031_trial000_9b113c4031.cif,Co10Bi4,31,14,10,4
Co10_Bi4_m5_n2_z2_sg026_trial000_3b51004180.cif,Co10Bi4,26,14,10,4
Co10_Bi4_m5_n2_z2_sg034_trial000_4d28ebb0e5.cif,Co10Bi4,34,14,10,4
Co10_Bi4_m5_n2_z2_sg035_trial000_242e7f7547.cif,Co10Bi4,35,14,10,4
Co10_Bi4_m5_n2_z2_sg051_trial000_1c254a0e4c.cif,Co10Bi4,51,14,10,4
Co10_Bi4_m5_n2_z2_sg058_trial000_f302e2b921.cif,Co10Bi4,58,14,10,4
Co10_Bi4_m5_n2_z2_sg055_trial000_0ae1c25971.cif,Co10Bi4,55,14,10,4
Co10_Bi4_m5_n2_z2_sg077_trial000_bfd12efe72.cif,Co10Bi4,77,14,10,4
Co5_Bi2_m5_n2_z1_sg149_trial000_f449614e44.cif,Co5Bi2,149,7,5,2
Co10_Bi4_m5_n2_z2_sg081_trial000_8b2e8c5523.cif,Co10Bi4,81,14,10,4
Co10_Bi4_m5_n2_z2_sg085_trial000_d502868f93.cif,Co10Bi4,85,14,10,4
Co10_Bi4_m5_n2_z2_sg084_trial000_eb52d105e3.cif,Co10Bi4,84,14,10,4
Co10_Bi4_m5_n2_z2_sg082_trial000_a0739017f2.cif,Co10Bi4,82,14,10,4
Co10_Bi4_m5_n2_z2_sg086_trial000_3c7afdd76f.cif,Co10Bi4,86,14,10,4
Co10_Bi4_m5_n2_z2_sg089_trial000_40c4186ff8.cif,Co10Bi4,89,14,10,4
Co10_Bi4_m5_n2_z2_sg099_trial000_f0dcdd185e.cif,Co10Bi4,99,14,10,4
Co10_Bi4_m5_n2_z2_sg103_trial000_e26593e911.cif,Co10Bi4,103,14,10,4
Co10_Bi4_m5_n2_z2_sg104_trial000_03ee7d8e5d.cif,Co10Bi4,104,14,10,4
Co10_Bi4_m5_n2_z2_sg102_trial000_e31a8cb76c.cif,Co10Bi4,102,14,10,4
Co10_Bi4_m5_n2_z2_sg097_trial000_9dc20275bc.cif,Co10Bi4,97,14,10,4
Co10_Bi4_m5_n2_z2_sg113_trial000_dd8a45eada.cif,Co10Bi4,113,14,10,4
Co10_Bi4_m5_n2_z2_sg107_trial000_9daa4232c1.cif,Co10Bi4,107,14,10,4
Co10_Bi4_m5_n2_z2_sg118_trial000_1191775209.cif,Co10Bi4,118,14,10,4
Co10_Bi4_m5_n2_z2_sg117_trial000_ff7e851154.cif,Co10Bi4,117,14,10,4
Co10_Bi4_m5_n2_z2_sg111_trial000_6ac9785745.cif,Co10Bi4,111,14,10,4
Co10_Bi4_m5_n2_z2_sg116_trial000_c169e21303.cif,Co10Bi4,116,14,10,4
Co10_Bi4_m5_n2_z2_sg125_trial000_334c463aaa.cif,Co10Bi4,125,14,10,4
Co10_Bi4_m5_n2_z2_sg127_trial000_7e096ee4c0.cif,Co10Bi4,127,14,10,4
Co10_Bi4_m5_n2_z2_sg123_trial000_a84fc69dbd.cif,Co10Bi4,123,14,10,4
Co10_Bi4_m5_n2_z2_sg129_trial000_01e4011616.cif,Co10Bi4,129,14,10,4
Co10_Bi4_m5_n2_z2_sg137_trial000_29a07f557f.cif,Co10Bi4,137,14,10,4
Co10_Bi4_m5_n2_z2_sg136_trial000_a6ac1233a2.cif,Co10Bi4,136,14,10,4
Co10_Bi4_m5_n2_z2_sg134_trial000_fe3ba06a47.cif,Co10Bi4,134,14,10,4
Co10_Bi4_m5_n2_z2_sg150_trial000_7a9ce9a4be.cif,Co10Bi4,150,14,10,4
Co10_Bi4_m5_n2_z2_sg163_trial000_f0510efa45.cif,Co10Bi4,163,14,10,4
Co10_Bi4_m5_n2_z2_sg149_trial000_6ecb868d56.cif,Co10Bi4,149,14,10,4
Co10_Bi4_m5_n2_z2_sg162_trial000_36a815c5fb.cif,Co10Bi4,162,14,10,4
Co10_Bi4_m5_n2_z2_sg173_trial000_9d1ad77aff.cif,Co10Bi4,173,14,10,4
Co10_Bi4_m5_n2_z2_sg164_trial000_c5826c6da5.cif,Co10Bi4,164,14,10,4
Co10_Bi4_m5_n2_z2_sg185_trial000_5509a55aa7.cif,Co10Bi4,185,14,10,4
Co10_Bi4_m5_n2_z2_sg188_trial000_720773128e.cif,Co10Bi4,188,14,10,4
Co10_Bi4_m5_n2_z2_sg158_trial000_ae1fdd964e.cif,Co10Bi4,158,14,10,4
Co10_Bi4_m5_n2_z2_sg176_trial000_69f9ea14b1.cif,Co10Bi4,176,14,10,4
Co10_Bi4_m5_n2_z2_sg201_trial000_06035f48c2.cif,Co10Bi4,201,14,10,4
Co10_Bi4_m5_n2_z2_sg200_trial000_b797e25980.cif,Co10Bi4,200,14,10,4
Co10_Bi4_m5_n2_z2_sg215_trial000_188b84d24b.cif,Co10Bi4,215,14,10,4
Co10_Bi4_m5_n2_z2_sg224_trial000_00a30f374b.cif,Co10Bi4,224,14,10,4
Co10_Bi4_m5_n2_z2_sg190_trial000_0eecd3c9ac.cif,Co10Bi4,190,14,10,4
Co15_Bi6_m5_n2_z3_sg001_trial000_0920900ca3.cif,Co15Bi6,1,21,15,6
Co15_Bi6_m5_n2_z3_sg025_trial000_c55cc40ef0.cif,Co15Bi6,25,21,15,6
Co15_Bi6_m5_n2_z3_sg083_trial000_fa07d12b28.cif,Co15Bi6,83,21,15,6
Co15_Bi6_m5_n2_z3_sg099_trial000_b6d0e7fe44.cif,Co15Bi6,99,21,15,6
Co15_Bi6_m5_n2_z3_sg081_trial000_c502f1d886.cif,Co15Bi6,81,21,15,6
Co15_Bi6_m5_n2_z3_sg115_trial000_237634e9e5.cif,Co15Bi6,115,21,15,6
Co15_Bi6_m5_n2_z3_sg144_trial000_17e6ae6295.cif,Co15Bi6,144,21,15,6
Co15_Bi6_m5_n2_z3_sg145_trial000_88acff0bf0.cif,Co15Bi6,145,21,15,6
Co15_Bi6_m5_n2_z3_sg089_trial000_cf09d4e10c.cif,Co15Bi6,89,21,15,6
Co15_Bi6_m5_n2_z3_sg147_trial000_05b80c00f6.cif,Co15Bi6,147,21,15,6
Co15_Bi6_m5_n2_z3_sg152_trial000_ad9904ab7c.cif,Co15Bi6,152,21,15,6
Co15_Bi6_m5_n2_z3_sg153_trial000_81baec14bd.cif,Co15Bi6,153,21,15,6
Co15_Bi6_m5_n2_z3_sg154_trial000_cb3c60b030.cif,Co15Bi6,154,21,15,6
Co15_Bi6_m5_n2_z3_sg157_trial000_e4f908fa12.cif,Co15Bi6,157,21,15,6
Co15_Bi6_m5_n2_z3_sg162_trial000_e2bae43d3e.cif,Co15Bi6,162,21,15,6
Co15_Bi6_m5_n2_z3_sg166_trial000_cf71daab5a.cif,Co15Bi6,166,21,15,6
Co15_Bi6_m5_n2_z3_sg175_trial000_197ccbf414.cif,Co15Bi6,175,21,15,6
Co15_Bi6_m5_n2_z3_sg189_trial000_97f51f4ec1.cif,Co15Bi6,189,21,15,6
Co15_Bi6_m5_n2_z3_sg195_trial000_2c61c13db2.cif,Co15Bi6,195,21,15,6
Co15_Bi6_m5_n2_z3_sg207_trial000_83faa5fea1.cif,Co15Bi6,207,21,15,6
Co15_Bi6_m5_n2_z3_sg200_trial000_09d6ca316a.cif,Co15Bi6,200,21,15,6
Co20_Bi8_m5_n2_z4_sg012_trial000_55001c2081.cif,Co20Bi8,12,28,20,8
Co20_Bi8_m5_n2_z4_sg013_trial000_491434f30a.cif,Co20Bi8,13,28,20,8
Co20_Bi8_m5_n2_z4_sg015_trial000_b3855790d8.cif,Co20Bi8,15,28,20,8
Co20_Bi8_m5_n2_z4_sg004_trial000_7c66b2a20c.cif,Co20Bi8,4,28,20,8
Co20_Bi8_m5_n2_z4_sg019_trial000_b7bd267879.cif,Co20Bi8,19,28,20,8
Co20_Bi8_m5_n2_z4_sg016_trial000_8601352fe6.cif,Co20Bi8,16,28,20,8
Co20_Bi8_m5_n2_z4_sg020_trial000_738d178611.cif,Co20Bi8,20,28,20,8
Co20_Bi8_m5_n2_z4_sg022_trial000_a3b88c34c7.cif,Co20Bi8,22,28,20,8
Co20_Bi8_m5_n2_z4_sg024_trial000_e21b0eb165.cif,Co20Bi8,24,28,20,8
Co20_Bi8_m5_n2_z4_sg023_trial000_d7ca7f616e.cif,Co20Bi8,23,28,20,8
Co20_Bi8_m5_n2_z4_sg021_trial000_208a668c75.cif,Co20Bi8,21,28,20,8
Co20_Bi8_m5_n2_z4_sg028_trial000_c7bfc55325.cif,Co20Bi8,28,28,20,8
Co20_Bi8_m5_n2_z4_sg029_trial000_0b9e4350f0.cif,Co20Bi8,29,28,20,8
Co20_Bi8_m5_n2_z4_sg037_trial000_19817747d7.cif,Co20Bi8,37,28,20,8
Co20_Bi8_m5_n2_z4_sg041_trial000_e42369b1f4.cif,Co20Bi8,41,28,20,8
Co20_Bi8_m5_n2_z4_sg045_trial000_dffd4dcaef.cif,Co20Bi8,45,28,20,8
Co20_Bi8_m5_n2_z4_sg025_trial000_9c346b5056.cif,Co20Bi8,25,28,20,8
Co20_Bi8_m5_n2_z4_sg034_trial000_eeb007e50c.cif,Co20Bi8,34,28,20,8
Co20_Bi8_m5_n2_z4_sg038_trial000_3b400e3e24.cif,Co20Bi8,38,28,20,8
Co20_Bi8_m5_n2_z4_sg048_trial000_a261604e72.cif,Co20Bi8,48,28,20,8
Co20_Bi8_m5_n2_z4_sg057_trial000_e2f261c75c.cif,Co20Bi8,57,28,20,8
Co20_Bi8_m5_n2_z4_sg068_trial000_a4be7a4990.cif,Co20Bi8,68,28,20,8
Co20_Bi8_m5_n2_z4_sg075_trial000_fbd57434ba.cif,Co20Bi8,75,28,20,8
Co20_Bi8_m5_n2_z4_sg083_trial000_a08e5e206f.cif,Co20Bi8,83,28,20,8
Co20_Bi8_m5_n2_z4_sg082_trial000_87d3ad8976.cif,Co20Bi8,82,28,20,8
Co20_Bi8_m5_n2_z4_sg069_trial000_ad6eac26dd.cif,Co20Bi8,69,28,20,8
Co20_Bi8_m5_n2_z4_sg084_trial000_a4710a075f.cif,Co20Bi8,84,28,20,8
Co20_Bi8_m5_n2_z4_sg085_trial000_0a78cbba29.cif,Co20Bi8,85,28,20,8
Co20_Bi8_m5_n2_z4_sg088_trial000_bc2db537bf.cif,Co20Bi8,88,28,20,8
Co20_Bi8_m5_n2_z4_sg092_trial000_fa390de41f.cif,Co20Bi8,92,28,20,8
Co20_Bi8_m5_n2_z4_sg096_trial000_81c9bce57c.cif,Co20Bi8,96,28,20,8
Co20_Bi8_m5_n2_z4_sg090_trial000_4a0631b739.cif,Co20Bi8,90,28,20,8
Co20_Bi8_m5_n2_z4_sg095_trial000_1ca243d1ab.cif,Co20Bi8,95,28,20,8
Co20_Bi8_m5_n2_z4_sg097_trial000_6a2f36b058.cif,Co20Bi8,97,28,20,8
Co20_Bi8_m5_n2_z4_sg101_trial000_0c53b0aa35.cif,Co20Bi8,101,28,20,8
