cif_filename,formula,m,n,z,space_group,trial,seed,n_Co,n_Bi,n_atoms,volume,density,packing_fraction,min_CoCo,min_BiBi,min_CoBi,fingerprint
Co4_Bi10_m2_n5_z2_sg079_trial000_8435ba0435.cif,Co4Bi10,2,5,2,79,0,980745801,4,10,14,726.996652,5.311778,0.255449,5.384177,3.152973,2.790000,8435ba0435c7057a160e471ac13e56a75b529e7b
Co4_Bi10_m2_n5_z2_sg075_trial000_821fa6ca98.cif,Co4Bi10,2,5,2,75,0,2229459120,4,10,14,1284.920704,3.005356,0.144531,3.055408,2.440907,2.790000,821fa6ca982c0cee01d2b8345689a185ef537906
Co4_Bi10_m2_n5_z2_sg065_trial000_7ced4061dd.cif,Co4Bi10,2,5,2,65,0,3833622139,4,10,14,311.348474,12.402966,0.596472,4.645168,2.816563,2.790000,7ced4061dde8faddad6e9e6799f53d7268f78d8d
Co4_Bi10_m2_n5_z2_sg082_trial000_32c5213d0b.cif,Co4Bi10,2,5,2,82,0,383754765,4,10,14,895.865632,4.310518,0.207297,1.967627,3.933756,2.790000,32c5213d0b4a16318fd7f1cfa4b3f3503d1b80ad
Co4_Bi10_m2_n5_z2_sg081_trial000_79525e4f37.cif,Co4Bi10,2,5,2,81,0,2609809921,4,10,14,1128.574630,3.421701,0.164553,4.671227,2.658641,2.790000,79525e4f375311c82d0ade3973565994e10a3ea7
Co4_Bi10_m2_n5_z2_sg087_trial000_10484f81b0.cif,Co4Bi10,2,5,2,87,0,3601730005,4,10,14,739.634943,5.221014,0.251084,3.416431,3.575135,2.790000,10484f81b04a4e0412aef12613a535d00f3495b0
Co4_Bi10_m2_n5_z2_sg084_trial000_3fdc01dbfe.cif,Co4Bi10,2,5,2,84,0,719483999,4,10,14,1225.046707,3.152243,0.151595,2.857398,3.402099,2.790000,3fdc01dbfeb0037f63256bfdcf12556a8eabd55c
Co4_Bi10_m2_n5_z2_sg093_trial000_670b57dab7.cif,Co4Bi10,2,5,2,93,0,3057408456,4,10,14,718.299889,5.376090,0.258542,3.719802,3.287977,2.790000,670b57dab7340e97a67aeafcc280cceead25c975
Co4_Bi10_m2_n5_z2_sg102_trial000_7abe82d90e.cif,Co4Bi10,2,5,2,102,0,1962582494,4,10,14,469.511417,8.224815,0.395540,5.372668,2.652754,2.790000,7abe82d90e9a40fd62cbf1e1f5b39641bd4aa95f
Co4_Bi10_m2_n5_z2_sg097_trial000_630ae82dd5.cif,Co4Bi10,2,5,2,97,0,3845136077,4,10,14,1296.488890,2.978541,0.143241,5.580000,3.590280,2.790000,630ae82dd53222db24b56edc66f2baf7b976e25e
Co4_Bi10_m2_n5_z2_sg100_trial000_5f1e38a487.cif,Co4Bi10,2,5,2,100,0,1965946298,4,10,14,1374.203423,2.810097,0.135141,4.665865,3.997570,2.790000,5f1e38a4879d7b5b532fc27f66bf695b523439e9
Co4_Bi10_m2_n5_z2_sg101_trial000_c4a12f332c.cif,Co4Bi10,2,5,2,101,0,1304589729,4,10,14,798.822126,4.834173,0.232481,5.690837,3.229994,2.790000,c4a12f332cc942cd30587c9881c5fa102a5fd4e9
Co4_Bi10_m2_n5_z2_sg104_trial000_9f7eeb3c9b.cif,Co4Bi10,2,5,2,104,0,930267398,4,10,14,468.448356,8.243480,0.396438,3.164822,2.347687,2.790000,9f7eeb3c9bb1862c240e2810c66cffcefbb6ab13
Co4_Bi10_m2_n5_z2_sg112_trial000_025105f5ad.cif,Co4Bi10,2,5,2,112,0,3118712119,4,10,14,930.599869,4.149630,0.199560,5.349986,2.624127,2.790000,025105f5ad69aaf731574d0a3d2764553b324af9
Co4_Bi10_m2_n5_z2_sg113_trial000_274bc9a16e.cif,Co4Bi10,2,5,2,113,0,3786493675,4,10,14,1069.138695,3.611921,0.173701,6.250088,2.567549,2.790000,274bc9a16eebfec8096d97acba12e2839968dd70
Co4_Bi10_m2_n5_z2_sg115_trial000_bd9fba3e72.cif,Co4Bi10,2,5,2,115,0,837760208,4,10,14,1275.069511,3.028576,0.145647,4.041332,3.521576,2.790000,bd9fba3e723152d24b291c73e746b7e0f173daaf
Co4_Bi10_m2_n5_z2_sg121_trial000_02e165d492.cif,Co4Bi10,2,5,2,121,0,1858510249,4,10,14,447.030503,8.638437,0.415432,4.475293,3.154080,2.790000,02e165d4927edf57d4b6bc61922189ee2c82273f
Co2_Bi5_m2_n5_z1_sg083_trial000_953ecacea0.cif,Co2Bi5,2,5,1,83,0,2046034586,2,5,7,529.286818,3.647970,0.175435,2.544357,3.565275,2.790000,953ecacea02a1f67216a383ae6c02ab38c9b5931
Co4_Bi10_m2_n5_z2_sg128_trial000_71dfc9f3f9.cif,Co4Bi10,2,5,2,128,0,4117455799,4,10,14,983.300750,3.927226,0.188864,5.762291,4.076594,2.790000,71dfc9f3f9541ace2bd67e0edd9861bda4c2131a
Co4_Bi10_m2_n5_z2_sg131_trial000_1f742ac56d.cif,Co4Bi10,2,5,2,131,0,2228320979,4,10,14,588.292879,6.564153,0.315677,3.598571,2.593083,2.790000,1f742ac56daa4aad07fe61adcc0e240582c4cd2f
Co4_Bi10_m2_n5_z2_sg119_trial000_fb1a28b6b7.cif,Co4Bi10,2,5,2,119,0,2535912461,4,10,14,346.326718,11.150294,0.536229,1.851699,2.830790,2.790000,fb1a28b6b7430d6403530fde80b8df8b00659843
Co4_Bi10_m2_n5_z2_sg137_trial000_329e37ebd4.cif,Co4Bi10,2,5,2,137,0,865543518,4,10,14,1089.820176,3.543378,0.170405,6.537907,2.838986,2.790000,329e37ebd465fd9b002f1dc69e073cc1d21b667e
Co4_Bi10_m2_n5_z2_sg136_trial000_c0ab7348f0.cif,Co4Bi10,2,5,2,136,0,1513377315,4,10,14,653.763091,5.906795,0.284064,7.358694,3.698139,2.790000,c0ab7348f0f981ffaf3dbf68c2f4399fa6a02593
Co4_Bi10_m2_n5_z2_sg150_trial000_178ea8f73e.cif,Co4Bi10,2,5,2,150,0,3833895181,4,10,14,1416.256828,2.726656,0.131128,2.277310,2.790686,2.790000,178ea8f73e584e0c5bd00a9e2c3a1f3064db3d8c
Co4_Bi10_m2_n5_z2_sg147_trial000_65c58022ee.cif,Co4Bi10,2,5,2,147,0,295197208,4,10,14,688.214794,5.611104,0.269844,5.435854,3.145902,2.790000,65c58022ee7af612f16b69bffb0b428e04f47b2c
Co4_Bi10_m2_n5_z2_sg159_trial000_b2b1985f24.cif,Co4Bi10,2,5,2,159,0,4107347544,4,10,14,1163.256375,3.319685,0.159647,4.691275,2.964387,2.790000,b2b1985f2407f38f4e137612ecbe440416d29916
Co4_Bi10_m2_n5_z2_sg168_trial000_fa1b3b2d59.cif,Co4Bi10,2,5,2,168,0,1694039841,4,10,14,1270.289479,3.039972,0.146195,4.068635,3.125098,2.790000,fa1b3b2d59f48c97d7d99d6055119a406669e0e7
Co4_Bi10_m2_n5_z2_sg156_trial000_1095c4918f.cif,Co4Bi10,2,5,2,156,0,1054150541,4,10,14,1104.201814,3.497227,0.168185,2.631945,2.601158,2.790000,1095c4918f3220cc2e4903dfee09b1e15c8c58f0
Co4_Bi10_m2_n5_z2_sg164_trial000_7d0256e04d.cif,Co4Bi10,2,5,2,164,0,1924485247,4,10,14,687.372022,5.617984,0.270175,4.244041,3.276918,2.790000,7d0256e04d45d25ad9ca3f5898a32b8fc02403f5
Co4_Bi10_m2_n5_z2_sg175_trial000_365e7b2e44.cif,Co4Bi10,2,5,2,175,0,1075772181,4,10,14,559.227644,6.905318,0.332084,2.416457,2.573887,2.790000,365e7b2e44fd2de979302bfacf1c55f7e4071872
Co4_Bi10_m2_n5_z2_sg176_trial000_d15e1ef45a.cif,Co4Bi10,2,5,2,176,0,3880733334,4,10,14,1033.261782,3.737334,0.179732,10.106889,2.790000,2.790000,d15e1ef45aad1f24a8ac2f900bb96aa55e295ae1
Co4_Bi10_m2_n5_z2_sg183_trial000_16de60e7bc.cif,Co4Bi10,2,5,2,183,0,589168823,4,10,14,745.061139,5.182990,0.249256,4.893294,2.330695,2.790000,16de60e7bc8f19e18c3121193390840829e429b3
Co4_Bi10_m2_n5_z2_sg184_trial000_ba17442490.cif,Co4Bi10,2,5,2,184,0,3337234439,4,10,14,544.984930,7.085783,0.340763,2.170531,2.777128,2.790000,ba17442490d682e5d05dee9bd646509959507228
Co4_Bi10_m2_n5_z2_sg188_trial000_0161a823e5.cif,Co4Bi10,2,5,2,188,0,279033066,4,10,14,568.578779,6.791750,0.326622,3.002419,2.561321,2.790000,0161a823e5e62eea6be23d04804c391841b969d4
Co4_Bi10_m2_n5_z2_sg158_trial000_b0cbb2ab9a.cif,Co4Bi10,2,5,2,158,0,820113925,4,10,14,1500.238116,2.574021,0.123787,6.741310,3.447832,2.790000,b0cbb2ab9ad44f075940dc7f441bbd1cbfb55382
Co4_Bi10_m2_n5_z2_sg193_trial000_5bd4049a6b.cif,Co4Bi10,2,5,2,193,0,3326087096,4,10,14,1175.260463,3.285778,0.158017,5.580000,3.183311,2.790000,5bd4049a6b54c0b08a1922689d0b7826b1164f07
Co4_Bi10_m2_n5_z2_sg192_trial000_ac11bc3265.cif,Co4Bi10,2,5,2,192,0,1945366492,4,10,14,305.110881,12.656529,0.608666,2.828777,2.790000,2.790000,ac11bc3265f69db35c6ac4f96fcdec1b5df30fac
Co4_Bi10_m2_n5_z2_sg195_trial000_0dd3f35e27.cif,Co4Bi10,2,5,2,195,0,909144486,4,10,14,1533.018692,2.518981,0.121140,4.893888,3.070611,2.790000,0dd3f35e271822d15dc8d20cac043d6147050b02
Co4_Bi10_m2_n5_z2_sg200_trial000_e7e52a7855.cif,Co4Bi10,2,5,2,200,0,1763213400,4,10,14,1188.038495,3.250437,0.156317,7.489081,2.505580,2.790000,e7e52a785523bb7ee496b2f7f291b0772f7c35c2
Co4_Bi10_m2_n5_z2_sg207_trial000_42bfe48fa2.cif,Co4Bi10,2,5,2,207,0,1901438038,4,10,14,1301.970446,2.966000,0.142638,7.721210,2.669720,2.790000,42bfe48fa28605fb3abae3646d70274250816182
Co4_Bi10_m2_n5_z2_sg194_trial000_c6fbe67757.cif,Co4Bi10,2,5,2,194,0,3998438330,4,10,14,1221.654336,3.160996,0.152016,4.923340,2.872618,2.790000,c6fbe67757f61aff59290f445566c946dc45e9f7
Co6_Bi15_m2_n5_z3_sg010_trial000_6cab61cb1f.cif,Co6Bi15,2,5,3,10,0,3675577156,6,15,21,1641.337795,3.529113,0.169719,3.751140,3.064166,2.790000,6cab61cb1fb272377a3321ddfbbf9b4e788f03c3
Co6_Bi15_m2_n5_z3_sg006_trial000_3ac4961146.cif,Co6Bi15,2,5,3,6,0,3982794163,6,15,21,1341.235588,4.318754,0.207693,3.123948,2.560293,2.790000,3ac4961146962a00bf7cf4834b9ef257a21cd44c
Co6_Bi15_m2_n5_z3_sg115_trial000_77500e2054.cif,Co6Bi15,2,5,3,115,0,3816051623,6,15,21,1345.012863,4.306626,0.207110,3.534777,2.352214,2.790000,77500e20549a280b127ed549aa112bdd66342f8b
Co6_Bi15_m2_n5_z3_sg148_trial000_7d75f23426.cif,Co6Bi15,2,5,3,148,0,2420463229,6,15,21,1080.979416,5.358536,0.257698,6.083261,3.211961,2.790000,7d75f23426634f5716efb9ce31bfa56a245bc469
Co6_Bi15_m2_n5_z3_sg143_trial000_20fa019f4e.cif,Co6Bi15,2,5,3,143,0,1642199225,6,15,21,2182.289032,2.654308,0.127648,3.792814,2.765037,2.790000,20fa019f4ea5792e6d4c56265f54679a98b1abe7
Co6_Bi15_m2_n5_z3_sg150_trial000_5cf20b7531.cif,Co6Bi15,2,5,3,150,0,313811490,6,15,21,1828.017627,3.168715,0.152387,3.800729,3.172276,2.790000,5cf20b753193cb75e55e286b5c54daebc20ae1a7
Co6_Bi15_m2_n5_z3_sg151_trial000_17a1041dcd.cif,Co6Bi15,2,5,3,151,0,2267223416,6,15,21,798.920307,7.250369,0.348678,2.328054,2.419187,2.790000,17a1041dcd98a87bbc42d1541bdc0b90181333d9
Co6_Bi15_m2_n5_z3_sg152_trial000_6606226b9d.cif,Co6Bi15,2,5,3,152,0,4251024148,6,15,21,1077.938759,5.373651,0.258425,4.395956,2.596314,2.790000,6606226b9d0423a4e7647ca1947604bb84f66f0c
Co6_Bi15_m2_n5_z3_sg153_trial000_879f664470.cif,Co6Bi15,2,5,3,153,0,2163454808,6,15,21,906.507129,6.389875,0.307296,3.989645,2.453089,2.790000,879f6644700a58049e4b45707df0281d2c9a812c
Co6_Bi15_m2_n5_z3_sg123_trial000_2f30867e20.cif,Co6Bi15,2,5,3,123,0,481128316,6,15,21,1124.696020,5.150251,0.247681,1.966074,2.591654,2.790000,2f30867e202c8ca07bc232a50cf3ad9192d5d20f
Co6_Bi15_m2_n5_z3_sg164_trial000_71a40ff54c.cif,Co6Bi15,2,5,3,164,0,2024793242,6,15,21,2117.275132,2.735812,0.131568,1.958771,2.931635,2.790000,71a40ff54c98395aaf008e6f9819fffff6e80740
Co6_Bi15_m2_n5_z3_sg171_trial000_d2d3b693b9.cif,Co6Bi15,2,5,3,171,0,905598738,6,15,21,1755.071275,3.300417,0.158721,4.251997,2.347017,2.790000,d2d3b693b968ac5228f58b991804be6542af5849
Co6_Bi15_m2_n5_z3_sg168_trial000_9bb8fa5d1f.cif,Co6Bi15,2,5,3,168,0,4237013280,6,15,21,1417.620338,4.086050,0.196502,5.083634,2.779986,2.790000,9bb8fa5d1fd471df0e2961de82a062036d5b5d49
Co6_Bi15_m2_n5_z3_sg172_trial000_ab4052d6ad.cif,Co6Bi15,2,5,3,172,0,2761792467,6,15,21,2135.253115,2.712778,0.130460,4.321259,2.760400,2.790000,ab4052d6ad9b2ba09bff271ffe46cf5eb2189bf7
Co6_Bi15_m2_n5_z3_sg174_trial000_b2e3aa84dc.cif,Co6Bi15,2,5,3,174,0,230669490,6,15,21,1334.046728,4.342027,0.208813,1.936354,2.583917,2.790000,b2e3aa84dcff8c73e88220848ee691d69e766e7f
Co6_Bi15_m2_n5_z3_sg180_trial000_8f9d02f0e8.cif,Co6Bi15,2,5,3,180,0,1778250454,6,15,21,1944.804415,2.978432,0.143236,5.580000,3.200148,2.790000,8f9d02f0e8a0d1ca03fe9edbe4ac087f39840756
Co6_Bi15_m2_n5_z3_sg175_trial000_6820d2a716.cif,Co6Bi15,2,5,3,175,0,3713997123,6,15,21,1831.503832,3.162684,0.152097,4.384843,3.586169,2.790000,6820d2a716e67a074a11b8403504344abbde925f
Co6_Bi15_m2_n5_z3_sg183_trial000_6c5bc378ae.cif,Co6Bi15,2,5,3,183,0,2419858156,6,15,21,1609.065125,3.599896,0.173123,3.340697,3.077346,2.790000,6c5bc378aef87ec9fa7e75f594d58f7596edfa76
Co6_Bi15_m2_n5_z3_sg195_trial000_51124bc95e.cif,Co6Bi15,2,5,3,195,0,1298433658,6,15,21,683.803726,8.470950,0.407377,2.667539,2.399883,2.790000,51124bc95e2d94aaf8370876de1e3129b6769245
Co6_Bi15_m2_n5_z3_sg207_trial000_9c2c456573.cif,Co6Bi15,2,5,3,207,0,1603077611,6,15,21,911.998311,6.351401,0.305446,3.911309,2.814077,2.790000,9c2c456573e4986dd37adc935b241dcd81632cbd
Co6_Bi15_m2_n5_z3_sg221_trial000_6c10a138f4.cif,Co6Bi15,2,5,3,221,0,810501216,6,15,21,789.352419,7.338252,0.352904,3.780234,2.623435,2.790000,6c10a138f434edd2bba39f9114e5b47355267c0b
Co8_Bi20_m2_n5_z4_sg004_trial000_d69ab54bc7.cif,Co8Bi20,2,5,4,4,0,3684545983,8,20,28,2180.145163,3.542557,0.170365,2.838448,2.567431,2.790000,d69ab54bc7e0fc045a32170ff90be5aa189207f3
Co8_Bi20_m2_n5_z4_sg007_trial000_37de7be865.cif,Co8Bi20,2,5,4,7,0,3611822564,8,20,28,2811.255755,2.747274,0.132119,2.909929,2.372502,2.790000,37de7be8654343c24ad2071113763cabbf375f54
Co8_Bi20_m2_n5_z4_sg008_trial000_f9727c6adf.cif,Co8Bi20,2,5,4,8,0,4171409030,8,20,28,1964.808855,3.930810,0.189037,2.994957,2.627687,2.790000,f9727c6adf19d94be9bcd1318236761c3898f9f0
Co8_Bi20_m2_n5_z4_sg006_trial000_be4f5da359.cif,Co8Bi20,2,5,4,6,0,3916303354,8,20,28,2941.814887,2.625349,0.126256,3.327930,2.800565,2.790000,be4f5da35927438143920d870801e543cb76b34a
Co8_Bi20_m2_n5_z4_sg012_trial000_1831c08ac7.cif,Co8Bi20,2,5,4,12,0,4278047465,8,20,28,1687.973233,4.575481,0.220040,4.099294,2.420190,2.790000,1831c08ac749bda1255fde91e23cfbac80cf0260
Co8_Bi20_m2_n5_z4_sg003_trial000_034363a62e.cif,Co8Bi20,2,5,4,3,0,218160974,8,20,28,2638.481610,2.927172,0.140771,5.251184,2.979746,2.790000,034363a62edec2d3ed57fc14ecd47394ffa3de64
Co8_Bi20_m2_n5_z4_sg020_trial000_e71f94fba5.cif,Co8Bi20,2,5,4,20,0,523281492,8,20,28,2100.525148,3.676837,0.176823,4.608469,3.387725,2.790000,e71f94fba52e505ed0da909decd9efcf533e73d0
Co8_Bi20_m2_n5_z4_sg023_trial000_e290c65cdc.cif,Co8Bi20,2,5,4,23,0,74412048,8,20,28,1021.639002,7.559705,0.363554,2.022295,2.431903,2.790000,e290c65cdc8f78c693a73fb1bc70270d5707da6c
Co8_Bi20_m2_n5_z4_sg026_trial000_04989a3ba9.cif,Co8Bi20,2,5,4,26,0,2978164130,8,20,28,3093.864376,2.496324,0.120051,2.785540,3.252232,2.790000,04989a3ba969017930898fc6c8c1b6696c732e8e
Co8_Bi20_m2_n5_z4_sg030_trial000_ac54a43a87.cif,Co8Bi20,2,5,4,30,0,2225436074,8,20,28,2421.395620,3.189602,0.153391,2.854320,2.869553,2.790000,ac54a43a8700b65c30cf1ef32574ae0ca4bdf478
Co8_Bi20_m2_n5_z4_sg033_trial000_f7b7cb9b5f.cif,Co8Bi20,2,5,4,33,0,2890253431,8,20,28,1796.063127,4.300121,0.206797,4.187908,3.322787,2.790000,f7b7cb9b5f906b54e39df7e44acdb2a5e2255315
Co8_Bi20_m2_n5_z4_sg027_trial000_b6bc0dc1ad.cif,Co8Bi20,2,5,4,27,0,1964634341,8,20,28,2995.140956,2.578606,0.124008,2.268402,2.537726,2.790000,b6bc0dc1adf0a7157180e5ae7de733eee9535c41
Co8_Bi20_m2_n5_z4_sg031_trial000_2216df080d.cif,Co8Bi20,2,5,4,31,0,893943202,8,20,28,2378.686034,3.246872,0.156146,2.923211,2.545542,2.790000,2216df080dfef7804c49286b12a0df00ebc83ae3
Co8_Bi20_m2_n5_z4_sg035_trial000_498fa9bd21.cif,Co8Bi20,2,5,4,35,0,1300083934,8,20,28,1842.945013,4.190732,0.201537,4.521717,2.366180,2.790000,498fa9bd21a4491a258e4ff7d832b7daad6a78b4
Co8_Bi20_m2_n5_z4_sg040_trial000_dd7765d575.cif,Co8Bi20,2,5,4,40,0,4092824746,8,20,28,2647.418669,2.917291,0.140296,5.259640,2.827651,2.790000,dd7765d575008b4ceafff397eb69e06ac35e4c5c
Co8_Bi20_m2_n5_z4_sg045_trial000_26641deec2.cif,Co8Bi20,2,5,4,45,0,2202158466,8,20,28,1212.685366,6.368750,0.306280,4.159791,2.409376,2.790000,26641deec2512774599cb206cd6ec1064b831010
Co8_Bi20_m2_n5_z4_sg041_trial000_b8ae739e6f.cif,Co8Bi20,2,5,4,41,0,2704999976,8,20,28,2055.870075,3.756701,0.180664,4.428594,3.512921,2.790000,b8ae739e6f6153903511d02c509d399a0c60aadd
Co8_Bi20_m2_n5_z4_sg034_trial000_f8911c9bbe.cif,Co8Bi20,2,5,4,34,0,3461348804,8,20,28,2521.995826,3.062372,0.147273,4.717415,2.415493,2.790000,f8911c9bbea95d7e338d3d28688dab194bc49c95
Co8_Bi20_m2_n5_z4_sg048_trial000_f8e07fced9.cif,Co8Bi20,2,5,4,48,0,1246985574,8,20,28,1145.131619,6.744456,0.324348,2.396989,2.625869,2.790000,f8e07fced97ab6f79c50ab3fb143f7adeacfc408
Co8_Bi20_m2_n5_z4_sg049_trial000_8390fd7809.cif,Co8Bi20,2,5,4,49,0,1380927732,8,20,28,2165.493095,3.566527,0.171518,4.356902,3.346416,2.790000,8390fd7809505d92c2b587f663a7847213920e2e
Co8_Bi20_m2_n5_z4_sg053_trial000_7efbe1c90e.cif,Co8Bi20,2,5,4,53,0,2313711134,8,20,28,2316.341442,3.334262,0.160348,3.101419,2.466404,2.790000,7efbe1c90e580d86f918c40391d9bdd33eeceeda
Co8_Bi20_m2_n5_z4_sg051_trial000_503512074a.cif,Co8Bi20,2,5,4,51,0,554186264,8,20,28,3025.979090,2.552327,0.122744,2.381564,2.569232,2.790000,503512074ab40a7b1a44c4074b784c0f8b6c537f
Co8_Bi20_m2_n5_z4_sg062_trial000_b99ea16a95.cif,Co8Bi20,2,5,4,62,0,2120329392,8,20,28,2362.258464,3.269451,0.157231,4.762818,2.647082,2.790000,b99ea16a95d966d5e37624cb0e3bc8c28f7e9220
Co8_Bi20_m2_n5_z4_sg059_trial000_38b2ea6ebb.cif,Co8Bi20,2,5,4,59,0,2622163509,8,20,28,2074.846075,3.722343,0.179011,2.587566,3.244792,2.790000,38b2ea6ebbde8f67b4359effd93d0725b1b0b262
Co8_Bi20_m2_n5_z4_sg064_trial000_0feba408c3.cif,Co8Bi20,2,5,4,64,0,385674461,8,20,28,2196.516777,3.516153,0.169096,5.580000,3.682807,2.790000,0feba408c34b7907b53bb184e0a0cd4c3f1fcca7
Co8_Bi20_m2_n5_z4_sg074_trial000_1c2a5a143a.cif,Co8Bi20,2,5,4,74,0,2907425669,8,20,28,1844.402759,4.187420,0.201377,3.319643,2.527857,2.790000,1c2a5a143a08616dbb1f76f8c6cf90b63b6ad434
Co8_Bi20_m2_n5_z4_sg067_trial000_fd4fdc3828.cif,Co8Bi20,2,5,4,67,0,3974966793,8,20,28,2571.236775,3.003725,0.144452,1.960509,3.424690,2.790000,fd4fdc3828b56681a748a18b6ea28695168d488a
Co8_Bi20_m2_n5_z4_sg071_trial000_ba6cf2c68e.cif,Co8Bi20,2,5,4,71,0,2203926931,8,20,28,2298.017369,3.360849,0.161627,1.950251,2.492320,2.790000,ba6cf2c68e9d961000bd028c6b5e604119ecf5a8
Co8_Bi20_m2_n5_z4_sg076_trial000_c2d0263c08.cif,Co8Bi20,2,5,4,76,0,1007052656,8,20,28,2487.683042,3.104611,0.149304,5.735430,3.462272,2.790000,c2d0263c085136eb88c482b23d4ea43f225a57e3
Co8_Bi20_m2_n5_z4_sg078_trial000_84b9b65c92.cif,Co8Bi20,2,5,4,78,0,2584447815,8,20,28,2707.574234,2.852476,0.137179,3.451117,2.596161,2.790000,84b9b65c92bb447f9388fcd64dc70ff76ac44adf
Co8_Bi20_m2_n5_z4_sg075_trial000_8cab03a584.cif,Co8Bi20,2,5,4,75,0,3452343674,8,20,28,2798.734378,2.759565,0.132710,4.870143,3.115965,2.790000,8cab03a584170403e2a5e35c3fc1005d454a00c7
Co8_Bi20_m2_n5_z4_sg079_trial000_831cf4e834.cif,Co8Bi20,2,5,4,79,0,3493250195,8,20,28,2458.227730,3.141812,0.151093,3.550794,2.865638,2.790000,831cf4e8341b974633eacc8412b0b0c31b2c4346
Co8_Bi20_m2_n5_z4_sg087_trial000_d7ec26e70d.cif,Co8Bi20,2,5,4,87,0,1623253753,8,20,28,1541.428467,5.010475,0.240959,4.454102,2.463275,2.790000,d7ec26e70def01dc06a1035070304a8aa46cb984
Co8_Bi20_m2_n5_z4_sg092_trial000_3490af667d.cif,Co8Bi20,2,5,4,92,0,3805038861,8,20,28,2650.061260,2.914381,0.140156,6.670020,2.918326,2.790000,3490af667d2c26b20abfb16d3bd95abf48d60904
Co8_Bi20_m2_n5_z4_sg090_trial000_468c9c0d5f.cif,Co8Bi20,2,5,4,90,0,120380891,8,20,28,2412.640506,3.201177,0.153948,2.302762,2.537104,2.790000,468c9c0d5ff4afdc6c7f7b1f7ad0ce50b22510eb
Co8_Bi20_m2_n5_z4_sg096_trial000_0c5c07df82.cif,Co8Bi20,2,5,4,96,0,2399656887,8,20,28,2879.244657,2.682401,0.129000,2.307500,3.981583,2.790000,0c5c07df82e6721dd0c86b5f8dc9b6e8f8bf252f
Co8_Bi20_m2_n5_z4_sg102_trial000_ce742fbef8.cif,Co8Bi20,2,5,4,102,0,3415003764,8,20,28,2905.203936,2.658433,0.127847,5.563590,2.760515,2.790000,ce742fbef84f32463f4216a7b72d84be2c1391d3
Co8_Bi20_m2_n5_z4_sg100_trial000_d357b0e848.cif,Co8Bi20,2,5,4,100,0,722568385,8,20,28,994.262833,7.767855,0.373564,2.463078,2.387669,2.790000,d357b0e848cf0284238067ef0b0099eba3190a42
Co8_Bi20_m2_n5_z4_sg099_trial000_6db6e9179a.cif,Co8Bi20,2,5,4,99,0,4120867526,8,20,28,2660.493298,2.902954,0.139606,3.471035,2.840458,2.790000,6db6e9179a316ec4aa375d490a08a536093ef702
Co8_Bi20_m2_n5_z4_sg104_trial000_8acb172803.cif,Co8Bi20,2,5,4,104,0,1034629025,8,20,28,1574.136289,4.906366,0.235952,4.285056,2.300195,2.790000,8acb17280337d1d46db4060dd5f1ebe543eab99a
Co8_Bi20_m2_n5_z4_sg107_trial000_b1e4a2f798.cif,Co8Bi20,2,5,4,107,0,526040456,8,20,28,2326.143206,3.320212,0.159673,2.447263,2.432227,2.790000,b1e4a2f798ab2f36ee2e5378c1ad89ea3a290b89
Co8_Bi20_m2_n5_z4_sg108_trial000_89b778c5e9.cif,Co8Bi20,2,5,4,108,0,4179429518,8,20,28,2408.021335,3.207318,0.154243,5.434448,2.636190,2.790000,89b778c5e9cf8dfe8b2cc3b49dc1981f8f5e9199
Co8_Bi20_m2_n5_z4_sg112_trial000_10f9d3465d.cif,Co8Bi20,2,5,4,112,0,2978245898,8,20,28,1569.869037,4.919703,0.236594,2.098071,2.537809,2.790000,10f9d3465dd7909b952e57912c4bedf105b15b09
Co8_Bi20_m2_n5_z4_sg113_trial000_7bc5517bbc.cif,Co8Bi20,2,5,4,113,0,795274117,8,20,28,1541.019672,5.011805,0.241023,3.193047,2.319635,2.790000,7bc5517bbc7142bb93ce0f4044d4d5380ced25ec
Co8_Bi20_m2_n5_z4_sg115_trial000_6a6cc48dd2.cif,Co8Bi20,2,5,4,115,0,3356768111,8,20,28,2890.503580,2.671953,0.128497,2.208101,2.851890,2.790000,6a6cc48dd28ebec03c35f9ad6faa2f94a34b7aff
Co8_Bi20_m2_n5_z4_sg135_trial000_ac21b17b0e.cif,Co8Bi20,2,5,4,135,0,2638495254,8,20,28,1654.625507,4.667696,0.224474,4.570067,3.147925,2.790000,ac21b17b0e80eb373a56bf422319978f5b6ae8c4
Co8_Bi20_m2_n5_z4_sg131_trial000_e9fbe91b64.cif,Co8Bi20,2,5,4,131,0,538559905,8,20,28,1232.241268,6.267676,0.301419,2.425182,2.580836,2.790000,e9fbe91b642997b0966be5a5c52882ee435112d7
Co8_Bi20_m2_n5_z4_sg137_trial000_1d302815c1.cif,Co8Bi20,2,5,4,137,0,428336739,8,20,28,1028.528204,7.509069,0.361119,3.945656,2.397624,2.790000,1d302815c142e5920e7f6ffd1c3f8cdaeb87a966
Co8_Bi20_m2_n5_z4_sg138_trial000_418f91372c.cif,Co8Bi20,2,5,4,138,0,1505594690,8,20,28,1330.196221,5.806128,0.279223,3.935329,2.434170,2.790000,418f91372ce05c7d66a140df5c0917b1e3e00eaf
Co8_Bi20_m2_n5_z4_sg129_trial000_37c62970f9.cif,Co8Bi20,2,5,4,129,0,2795531510,8,20,28,1527.231718,5.057051,0.243199,3.859952,2.597101,2.790000,37c62970f9034c85606b1ce74bddb3849e741c9c
