cif_filename,formula,space_group,n_atoms,n_Co,n_Bi,min_CoCo,min_BiBi,min_CoBi,volume,volume_per_atom,packing_fraction
Co8_Bi6_m4_n3_z2_sg190_trial000_bba6a41b13.cif,Co8Bi6,190,14,8,6,3.310700,2.790000,2.848230,666.961657,47.640118,0.235758
Co8_Bi6_m4_n3_z2_sg201_trial000_aadce1e23a.cif,Co8Bi6,201,14,8,6,2.790000,3.919219,3.210869,481.602274,34.400162,0.326496
Co8_Bi6_m4_n3_z2_sg204_trial000_af0ef4c4ee.cif,Co8Bi6,204,14,8,6,3.221615,3.221615,2.790000,267.491941,19.106567,0.587835
Co8_Bi6_m4_n3_z2_sg197_trial000_8ce498b60e.cif,Co8Bi6,197,14,8,6,3.496621,3.410526,2.790000,317.36141,22.668672,0.495464
Co8_Bi6_m4_n3_z2_sg208_trial000_ffa477d6be.cif,Co8Bi6,208,14,8,6,2.790000,3.959092,3.285748,496.451451,35.460818,0.31673
Co8_Bi6_m4_n3_z2_sg211_trial000_d98b8d9a0e.cif,Co8Bi6,211,14,8,6,3.221615,3.221615,2.790000,267.491941,19.106567,0.587835
Co8_Bi6_m4_n3_z2_sg222_trial000_7245a3f6de.cif,Co8Bi6,222,14,8,6,3.221615,3.221615,2.790000,267.491941,19.106567,0.587835
Co8_Bi6_m4_n3_z2_sg217_trial000_1d52e939e0.cif,Co8Bi6,217,14,8,6,2.790000,4.229867,3.530724,605.438483,43.245606,0.259715
Co8_Bi6_m4_n3_z2_sg223_trial000_e397a19d30.cif,Co8Bi6,223,14,8,6,3.945656,3.945656,2.790000,491.414074,35.101005,0.319977
Co8_Bi6_m4_n3_z2_sg224_trial000_2464005fc4.cif,Co8Bi6,224,14,8,6,3.221615,3.221615,2.790000,267.491941,19.106567,0.587835
Co8_Bi6_m4_n3_z2_sg192_trial000_8f1219e7e5.cif,Co8Bi6,192,14,8,6,2.887321,2.887321,2.790000,322.288652,23.020618,0.48789
Co8_Bi6_m4_n3_z2_sg229_trial000_959ff87157.cif,Co8Bi6,229,14,8,6,3.221615,3.221615,2.790000,267.491941,19.106567,0.587835
Co12_Bi9_m4_n3_z3_sg155_trial000_e496ff1cd8.cif,Co12Bi9,155,21,12,9,2.858006,2.830721,2.790000,691.879634,32.946649,0.3409
Co12_Bi9_m4_n3_z3_sg172_trial000_a47b93cd93.cif,Co12Bi9,172,21,12,9,2.790000,3.365199,2.969018,1022.284143,48.680197,0.23072
Co12_Bi9_m4_n3_z3_sg166_trial000_bffe9719fc.cif,Co12Bi9,166,21,12,9,3.612028,3.954927,2.790000,706.413801,33.638752,0.333886
Co12_Bi9_m4_n3_z3_sg181_trial000_d1c05c72ec.cif,Co12Bi9,181,21,12,9,2.873538,3.239429,2.790000,769.993577,36.666361,0.306317
Co12_Bi9_m4_n3_z3_sg195_trial000_4d5d56f6e9.cif,Co12Bi9,195,21,12,9,2.882040,2.790000,3.045985,903.083173,43.003961,0.261174
Co12_Bi9_m4_n3_z3_sg200_trial000_f480f75ab6.cif,Co12Bi9,200,21,12,9,3.288398,3.789686,2.790000,1092.631074,52.030051,0.215866
Co16_Bi12_m4_n3_z4_sg064_trial000_8354d46bca.cif,Co16Bi12,64,28,16,12,2.790000,4.019589,3.358639,1256.60655,44.878805,0.250263
Co16_Bi12_m4_n3_z4_sg068_trial000_19cf385c6f.cif,Co16Bi12,68,28,16,12,2.790000,3.420870,3.299382,1222.69874,43.667812,0.257204
Co16_Bi12_m4_n3_z4_sg116_trial000_366747b493.cif,Co16Bi12,116,28,16,12,3.277578,2.790000,3.121526,1492.492631,53.303308,0.21071
Co16_Bi12_m4_n3_z4_sg127_trial000_8cfbc045be.cif,Co16Bi12,127,28,16,12,2.790000,3.014018,2.836767,1350.963418,48.248694,0.232784
Co16_Bi12_m4_n3_z4_sg175_trial000_e2ba00a655.cif,Co16Bi12,175,28,16,12,2.790000,2.836007,3.171269,1198.657986,42.809214,0.262362
Co16_Bi12_m4_n3_z4_sg194_trial000_7ce349efe7.cif,Co16Bi12,194,28,16,12,2.790000,2.888892,2.888892,1548.946686,55.319525,0.20303
Co16_Bi12_m4_n3_z4_sg200_trial000_c62a3fb892.cif,Co16Bi12,200,28,16,12,2.812529,3.514386,2.790000,1277.647025,45.630251,0.246142
Co16_Bi12_m4_n3_z4_sg204_trial000_17a3701773.cif,Co16Bi12,204,28,16,12,3.490834,4.307490,2.790000,1567.175886,55.970567,0.200668
Co16_Bi12_m4_n3_z4_sg199_trial000_912323263b.cif,Co16Bi12,199,28,16,12,4.500988,4.757039,2.790000,1445.636959,51.629891,0.217539
Co16_Bi12_m4_n3_z4_sg214_trial000_284ca3dd9d.cif,Co16Bi12,214,28,16,12,3.854291,3.494371,2.790000,1486.449828,53.087494,0.211566
Co16_Bi12_m4_n3_z4_sg211_trial000_3a851b2404.cif,Co16Bi12,211,28,16,12,2.903689,3.003914,2.790000,1417.053379,50.609049,0.221927
Co16_Bi12_m4_n3_z4_sg217_trial000_5be7d009a9.cif,Co16Bi12,217,28,16,12,4.489510,3.945656,2.790000,1389.928896,49.640318,0.226258
Co16_Bi12_m4_n3_z4_sg220_trial000_464292e44d.cif,Co16Bi12,220,28,16,12,4.426578,4.781250,2.790000,1068.322536,38.154376,0.29437
Co16_Bi12_m4_n3_z4_sg222_trial000_c464976536.cif,Co16Bi12,222,28,16,12,4.832422,3.945656,2.790000,1389.928896,49.640318,0.226258
Co16_Bi12_m4_n3_z4_sg223_trial000_db5b2940e1.cif,Co16Bi12,223,28,16,12,3.945656,2.790000,2.790000,1389.928896,49.640318,0.226258
Co16_Bi12_m4_n3_z4_sg224_trial000_638c685b23.cif,Co16Bi12,224,28,16,12,3.945656,4.832422,2.790000,1389.928896,49.640318,0.226258
Co16_Bi12_m4_n3_z4_sg229_trial000_c919c1927e.cif,Co16Bi12,229,28,16,12,4.832422,3.945656,2.790000,1389.928896,49.640318,0.226258
Co5_Bi1_m5_n1_z1_sg081_trial000_1d078e995e.cif,Co5Bi1,81,6,5,1,3.032740,3.032740,2.790000,236.899434,39.483239,0.237251
Co5_Bi1_m5_n1_z1_sg099_trial000_1c9a0e8560.cif,Co5Bi1,99,6,5,1,2.790000,5.884676,3.201163,240.173953,40.028992,0.234017
Co5_Bi1_m5_n1_z1_sg123_trial000_8cbcce5611.cif,Co5Bi1,123,6,5,1,2.790000,5.580000,2.790000,233.990844,38.998474,0.240201
Co5_Bi1_m5_n1_z1_sg177_trial000_8319e58111.cif,Co5Bi1,177,6,5,1,2.790000,4.032391,3.856970,155.850129,25.975021,0.360633
Co5_Bi1_m5_n1_z1_sg150_trial000_4259f1708e.cif,Co5Bi1,150,6,5,1,2.790000,2.790000,4.661293,273.695477,45.615913,0.205355
Co10_Bi2_m5_n1_z2_sg012_trial000_3d031283c6.cif,Co10Bi2,12,12,10,2,2.790000,2.993023,3.090899,390.146759,32.51223,0.288121
Co10_Bi2_m5_n1_z2_sg014_trial000_a8a7bc1bbe.cif,Co10Bi2,14,12,10,2,2.790000,5.448553,3.015325,461.272373,38.439364,0.243694
Co10_Bi2_m5_n1_z2_sg044_trial000_97cc8e08e5.cif,Co10Bi2,44,12,10,2,2.790000,5.440825,2.876122,371.16177,30.930148,0.302858
Co10_Bi2_m5_n1_z2_sg053_trial000_0aab99c8bd.cif,Co10Bi2,53,12,10,2,2.790000,5.998890,2.999445,536.471414,44.705951,0.209535
Co10_Bi2_m5_n1_z2_sg071_trial000_625dd8b6f1.cif,Co10Bi2,71,12,10,2,2.790000,5.580000,2.790000,319.912374,26.659365,0.351376
Co10_Bi2_m5_n1_z2_sg087_trial000_b7ca1079b4.cif,Co10Bi2,87,12,10,2,2.790000,5.580000,3.167271,308.600651,25.716721,0.364255
Co10_Bi2_m5_n1_z2_sg112_trial000_dc760cc1c3.cif,Co10Bi2,112,12,10,2,2.790000,4.787653,3.385382,443.681594,36.973466,0.253356
Co10_Bi2_m5_n1_z2_sg115_trial000_13ad0ba74b.cif,Co10Bi2,115,12,10,2,2.790000,5.136417,2.900422,461.667637,38.472303,0.243486
Co10_Bi2_m5_n1_z2_sg114_trial000_ac8a8074d6.cif,Co10Bi2,114,12,10,2,2.790000,5.582809,3.111251,437.409615,36.450801,0.256989
Co10_Bi2_m5_n1_z2_sg128_trial000_8e0a8bfae0.cif,Co10Bi2,128,12,10,2,2.790000,5.406901,3.301888,308.974779,25.747898,0.363814
Co10_Bi2_m5_n1_z2_sg137_trial000_a6d87d2fa9.cif,Co10Bi2,137,12,10,2,2.790000,5.580000,3.596735,374.558329,31.213194,0.300112
Co10_Bi2_m5_n1_z2_sg139_trial000_374c467ff1.cif,Co10Bi2,139,12,10,2,3.297584,,2.790000,527.455557,43.95463,0.213116
Co10_Bi2_m5_n1_z2_sg147_trial000_d79ee2bb0c.cif,Co10Bi2,147,12,10,2,2.790000,5.616245,2.808122,371.362803,30.9469,0.302694
Co10_Bi2_m5_n1_z2_sg094_trial000_35444c1f76.cif,Co10Bi2,94,12,10,2,3.319450,5.580000,2.790000,413.989557,34.49913,0.271527
Co10_Bi2_m5_n1_z2_sg163_trial000_fbb62b9a13.cif,Co10Bi2,163,12,10,2,2.943899,4.407254,2.790000,549.522356,45.79353,0.204558
Co10_Bi2_m5_n1_z2_sg165_trial000_12a4ecfd2f.cif,Co10Bi2,165,12,10,2,2.790000,2.790000,2.816570,324.025277,27.002106,0.346916
Co10_Bi2_m5_n1_z2_sg194_trial000_79f2382847.cif,Co10Bi2,194,12,10,2,2.790000,5.580000,2.790000,333.590264,27.799189,0.336969
Co10_Bi2_m5_n1_z2_sg193_trial000_d2ae71fbc2.cif,Co10Bi2,193,12,10,2,2.790000,5.580000,2.790000,512.152445,42.67937,0.219484
Co10_Bi2_m5_n1_z2_sg201_trial000_2a07f45bf2.cif,Co10Bi2,201,12,10,2,2.790000,5.580000,2.790000,267.491941,22.290995,0.420235
Co10_Bi2_m5_n1_z2_sg224_trial000_ceda16bd79.cif,Co10Bi2,224,12,10,2,2.790000,5.580000,2.790000,267.491941,22.290995,0.420235
Co10_Bi2_m5_n1_z2_sg208_trial000_764538d3a4.cif,Co10Bi2,208,12,10,2,2.790000,,3.417038,491.414074,40.951173,0.228747
Co15_Bi3_m5_n1_z3_sg166_trial000_0ad83f5273.cif,Co15Bi3,166,18,15,3,2.790000,5.943363,2.971681,629.568869,34.976048,0.267825
Co15_Bi3_m5_n1_z3_sg183_trial000_e7fef6d1c2.cif,Co15Bi3,183,18,15,3,2.790000,5.395362,3.365774,814.264127,45.236896,0.207076
Co15_Bi3_m5_n1_z3_sg180_trial000_e4313ddc58.cif,Co15Bi3,180,18,15,3,3.175943,5.580000,2.790000,799.805509,44.433639,0.210819
Co15_Bi3_m5_n1_z3_sg221_trial000_3b249fd0b4.cif,Co15Bi3,221,18,15,3,2.790000,,3.887731,842.231955,46.790664,0.200199
Co20_Bi4_m5_n1_z4_sg015_trial000_08ec4d9b90.cif,Co20Bi4,15,24,20,4,2.790000,5.586091,2.976136,1109.116879,46.213203,0.202701
Co20_Bi4_m5_n1_z4_sg122_trial000_441ffbb2b1.cif,Co20Bi4,122,24,20,4,3.090407,5.455448,2.790000,873.416169,36.39234,0.257402
Co20_Bi4_m5_n1_z4_sg120_trial000_ab700eb152.cif,Co20Bi4,120,24,20,4,2.790000,2.790000,3.124124,921.43811,38.393255,0.243987
Co20_Bi4_m5_n1_z4_sg126_trial000_c3aa5c611f.cif,Co20Bi4,126,24,20,4,3.134745,3.143311,2.790000,1093.681435,45.57006,0.205562
Co20_Bi4_m5_n1_z4_sg184_trial000_95ec933693.cif,Co20Bi4,184,24,20,4,2.967109,3.810881,2.790000,615.443674,25.643486,0.365296
Co20_Bi4_m5_n1_z4_sg196_trial000_d7bc5cbfc6.cif,Co20Bi4,196,24,20,4,2.790000,,4.036454,870.518313,36.271596,0.258259
Co20_Bi4_m5_n1_z4_sg224_trial000_bc04043f9a.cif,Co20Bi4,224,24,20,4,2.790000,5.692914,2.846457,521.853735,21.743906,0.430808
Co5_Bi2_m5_n2_z1_sg075_trial000_9fe1648299.cif,Co5Bi2,75,7,5,2,2.790000,2.876770,3.401830,318.176071,45.453724,0.224729
Co5_Bi2_m5_n2_z1_sg099_trial000_fe10b95b2d.cif,Co5Bi2,99,7,5,2,2.900926,5.165133,2.790000,299.32188,42.760269,0.238884
Co5_Bi2_m5_n2_z1_sg089_trial000_e8c8007730.cif,Co5Bi2,89,7,5,2,2.790000,3.945656,2.790000,194.652923,27.80756,0.367337
Co5_Bi2_m5_n2_z1_sg189_trial000_716aadd895.cif,Co5Bi2,189,7,5,2,2.790000,4.832422,3.855365,280.640323,40.091475,0.254786
Co10_Bi4_m5_n2_z2_sg012_trial000_05d4a915c8.cif,Co10Bi4,12,14,10,4,2.790000,3.579611,3.477878,658.324413,47.023172,0.217228
Co10_Bi4_m5_n2_z2_sg085_trial000_d502868f93.cif,Co10Bi4,85,14,10,4,3.311754,3.464629,2.790000,526.483104,37.605936,0.271626
Co10_Bi4_m5_n2_z2_sg086_trial000_3c7afdd76f.cif,Co10Bi4,86,14,10,4,2.790000,4.188158,2.790000,279.263956,19.947425,0.512084
Co10_Bi4_m5_n2_z2_sg103_trial000_e26593e911.cif,Co10Bi4,103,14,10,4,2.790000,3.493981,2.865021,628.359606,44.882829,0.227587
Co10_Bi4_m5_n2_z2_sg102_trial000_e31a8cb76c.cif,Co10Bi4,102,14,10,4,2.970942,3.274668,2.790000,713.594929,50.971066,0.200403
Co10_Bi4_m5_n2_z2_sg097_trial000_9dc20275bc.cif,Co10Bi4,97,14,10,4,3.155771,2.952703,2.790000,595.622376,42.544455,0.240096
Co10_Bi4_m5_n2_z2_sg125_trial000_334c463aaa.cif,Co10Bi4,125,14,10,4,2.790000,3.803770,2.790000,473.742794,33.838771,0.301865
Co10_Bi4_m5_n2_z2_sg129_trial000_01e4011616.cif,Co10Bi4,129,14,10,4,2.790000,3.945656,2.790000,442.658347,31.618453,0.323063
Co10_Bi4_m5_n2_z2_sg185_trial000_5509a55aa7.cif,Co10Bi4,185,14,10,4,2.790000,4.014763,4.061858,668.368031,47.740574,0.213964
Co10_Bi4_m5_n2_z2_sg201_trial000_06035f48c2.cif,Co10Bi4,201,14,10,4,2.790000,4.556051,2.790000,267.491941,19.106567,0.53462
Co10_Bi4_m5_n2_z2_sg215_trial000_188b84d24b.cif,Co10Bi4,215,14,10,4,2.813482,5.935088,2.790000,591.325256,42.237518,0.241841
Co10_Bi4_m5_n2_z2_sg224_trial000_00a30f374b.cif,Co10Bi4,224,14,10,4,2.790000,4.556051,2.790000,267.491941,19.106567,0.53462
Co15_Bi6_m5_n2_z3_sg200_trial000_09d6ca316a.cif,Co15Bi6,200,21,15,6,2.790000,2.954303,3.226068,682.751186,32.511961,0.314185
Co20_Bi8_m5_n2_z4_sg012_trial000_55001c2081.cif,Co20Bi8,12,28,20,8,2.885148,3.533020,2.790000,1411.737099,50.419182,0.202597
Co20_Bi8_m5_n2_z4_sg037_trial000_19817747d7.cif,Co20Bi8,37,28,20,8,2.790000,4.722232,2.866834,1353.648609,48.344593,0.211291
Co20_Bi8_m5_n2_z4_sg045_trial000_dffd4dcaef.cif,Co20Bi8,45,28,20,8,2.790000,4.528951,3.262756,1285.200932,45.900033,0.222544
Co20_Bi8_m5_n2_z4_sg068_trial000_a4be7a4990.cif,Co20Bi8,68,28,20,8,2.790000,4.764403,2.864600,1051.276637,37.545594,0.272063
Co20_Bi8_m5_n2_z4_sg085_trial000_0a78cbba29.cif,Co20Bi8,85,28,20,8,2.843548,3.176379,2.790000,1210.216962,43.222034,0.236332
Co20_Bi8_m5_n2_z4_sg140_trial000_d72ab9c992.cif,Co20Bi8,140,28,20,8,2.790000,3.676666,3.023762,997.850955,35.637534,0.286629
Co20_Bi8_m5_n2_z4_sg135_trial000_9dff38110c.cif,Co20Bi8,135,28,20,8,2.790000,4.596970,2.909142,838.618019,29.950644,0.341053
Co20_Bi8_m5_n2_z4_sg194_trial000_b539eebf3c.cif,Co20Bi8,194,28,20,8,3.227316,3.876343,2.790000,1426.919485,50.96141,0.200441
Co20_Bi8_m5_n2_z4_sg211_trial000_199fffb830.cif,Co20Bi8,211,28,20,8,3.945656,5.580000,2.790000,1389.928896,49.640318,0.205775
Co20_Bi8_m5_n2_z4_sg201_trial000_8332c02b60.cif,Co20Bi8,201,28,20,8,3.236861,5.510421,2.790000,1338.579696,47.806418,0.213669
Co20_Bi8_m5_n2_z4_sg222_trial000_65a7d7dce3.cif,Co20Bi8,222,28,20,8,3.945656,5.580000,2.790000,1389.928896,49.640318,0.205775
Co20_Bi8_m5_n2_z4_sg223_trial000_d43a5bde1c.cif,Co20Bi8,223,28,20,8,2.790000,5.580000,2.790000,1389.928896,49.640318,0.205775
Co20_Bi8_m5_n2_z4_sg224_trial000_027983644d.cif,Co20Bi8,224,28,20,8,2.790000,5.580000,3.945656,1389.928896,49.640318,0.205775
Co20_Bi8_m5_n2_z4_sg229_trial000_fc282ccfd0.cif,Co20Bi8,229,28,20,8,2.790000,5.580000,3.945656,1389.928896,49.640318,0.205775
Co5_Bi3_m5_n3_z1_sg081_trial000_17512b7773.cif,Co5Bi3,81,8,5,3,3.296235,2.790000,2.790000,403.592614,50.449077,0.215073
Co5_Bi3_m5_n3_z1_sg147_trial000_85c8297453.cif,Co5Bi3,147,8,5,3,2.790000,2.790000,3.364199,420.583273,52.572909,0.206384
Co5_Bi3_m5_n3_z1_sg164_trial000_b1b018ff18.cif,Co5Bi3,164,8,5,3,2.790000,2.790000,2.790000,195.09285,24.386606,0.444926
Co20_Bi8_m5_n2_z4_sg192_trial000_57be74e175.cif,Co20Bi8,192,28,20,8,3.421421,2.790000,2.899321,1201.166285,42.898796,0.238113
Co5_Bi3_m5_n3_z1_sg195_trial000_a977a58230.cif,Co5Bi3,195,8,5,3,2.790000,4.686747,3.314030,291.178571,36.397321,0.298105
Co5_Bi3_m5_n3_z1_sg200_trial000_94d58eba75.cif,Co5Bi3,200,8,5,3,2.790000,3.945656,2.790000,173.741112,21.717639,0.499605
Co5_Bi3_m5_n3_z1_sg191_trial000_b8f409bbc0.cif,Co5Bi3,191,8,5,3,3.128607,2.790000,3.021237,222.207649,27.775956,0.390634
Co5_Bi3_m5_n3_z1_sg207_trial000_8b7cc162a2.cif,Co5Bi3,207,8,5,3,2.790000,3.945656,2.790000,173.741112,21.717639,0.499605
Co5_Bi3_m5_n3_z1_sg221_trial000_9485a2337e.cif,Co5Bi3,221,8,5,3,2.790000,3.945656,2.790000,173.741112,21.717639,0.499605
Co10_Bi6_m5_n3_z2_sg012_trial000_610961e299.cif,Co10Bi6,12,16,10,6,2.790000,3.032878,2.921108,591.045096,36.940319,0.293723
Co10_Bi6_m5_n3_z2_sg021_trial000_bdf1a8a338.cif,Co10Bi6,21,16,10,6,3.120970,3.719665,2.790000,563.864034,35.241502,0.307882
Co10_Bi6_m5_n3_z2_sg055_trial000_98cc8b4a25.cif,Co10Bi6,55,16,10,6,3.466018,3.427597,2.790000,683.947289,42.746706,0.253826
Co10_Bi6_m5_n3_z2_sg071_trial000_a2dfc300c9.cif,Co10Bi6,71,16,10,6,2.790000,2.790000,2.790000,416.588464,26.036779,0.416727
Co10_Bi6_m5_n3_z2_sg090_trial000_7bc72283cb.cif,Co10Bi6,90,16,10,6,2.956519,3.733228,2.790000,855.616873,53.476055,0.202899
Co10_Bi6_m5_n3_z2_sg094_trial000_4897ffc67f.cif,Co10Bi6,94,16,10,6,3.186576,3.787357,2.790000,551.425955,34.464122,0.314827
Co10_Bi6_m5_n3_z2_sg114_trial000_a7fbe7c1d3.cif,Co10Bi6,114,16,10,6,2.790000,4.214648,2.844443,692.452191,43.278262,0.250709
Co10_Bi6_m5_n3_z2_sg124_trial000_82591d61d0.cif,Co10Bi6,124,16,10,6,3.534302,3.534302,2.790000,867.884651,54.242791,0.200031
Co10_Bi6_m5_n3_z2_sg126_trial000_cc63bfd492.cif,Co10Bi6,126,16,10,6,2.790000,4.215542,2.790000,540.703319,33.793957,0.32107
Co10_Bi6_m5_n3_z2_sg121_trial000_85c79f81b9.cif,Co10Bi6,121,16,10,6,3.890562,5.042036,2.790000,759.110364,47.444398,0.228694
Co10_Bi6_m5_n3_z2_sg129_trial000_5088851512.cif,Co10Bi6,129,16,10,6,3.404494,4.015017,2.790000,755.403004,47.212688,0.229816
Co10_Bi6_m5_n3_z2_sg132_trial000_d804c30f16.cif,Co10Bi6,132,16,10,6,2.790000,2.856094,2.865742,545.841305,34.115082,0.318048
Co10_Bi6_m5_n3_z2_sg176_trial000_4e8c34d216.cif,Co10Bi6,176,16,10,6,2.790000,4.638331,3.581942,813.640016,50.852501,0.213367
Co10_Bi6_m5_n3_z2_sg165_trial000_05413d4049.cif,Co10Bi6,165,16,10,6,2.790000,3.082456,3.210663,834.393813,52.149613,0.20806
Co10_Bi6_m5_n3_z2_sg197_trial000_126c3d38d8.cif,Co10Bi6,197,16,10,6,2.790000,3.264933,2.815232,278.427829,17.401739,0.623514
Co10_Bi6_m5_n3_z2_sg201_trial000_8e69e7206d.cif,Co10Bi6,201,16,10,6,2.790000,3.221615,2.790000,267.491941,16.718246,0.649005
Co10_Bi6_m5_n3_z2_sg204_trial000_8a0fc2e0a6.cif,Co10Bi6,204,16,10,6,2.790000,3.221615,2.790000,267.491941,16.718246,0.649005
Co10_Bi6_m5_n3_z2_sg211_trial000_689e78a078.cif,Co10Bi6,211,16,10,6,2.790000,3.221615,2.790000,267.491941,16.718246,0.649005
Co10_Bi6_m5_n3_z2_sg208_trial000_ac6bfde245.cif,Co10Bi6,208,16,10,6,3.417038,3.945656,2.790000,491.414074,30.71338,0.353274
Co10_Bi6_m5_n3_z2_sg222_trial000_cb451f283b.cif,Co10Bi6,222,16,10,6,2.790000,3.221615,2.790000,267.491941,16.718246,0.649005
Co10_Bi6_m5_n3_z2_sg223_trial000_c26fb5e29e.cif,Co10Bi6,223,16,10,6,3.417038,3.945656,2.790000,491.414074,30.71338,0.353274
Co10_Bi6_m5_n3_z2_sg221_trial000_b2becd0230.cif,Co10Bi6,221,16,10,6,2.790000,3.479311,2.946304,336.953251,21.059578,0.515216
Co10_Bi6_m5_n3_z2_sg229_trial000_2733fc3672.cif,Co10Bi6,229,16,10,6,2.790000,3.221615,2.790000,267.491941,16.718246,0.649005
Co10_Bi6_m5_n3_z2_sg224_trial000_36d9075b10.cif,Co10Bi6,224,16,10,6,2.790000,2.790000,2.790000,267.491941,16.718246,0.649005
Co15_Bi9_m5_n3_z3_sg160_trial000_34e8dde97e.cif,Co15Bi9,160,24,15,9,2.944947,4.653302,2.790000,1071.844047,44.660169,0.242951
Co20_Bi12_m5_n3_z4_sg081_trial000_dd0e1d9c3d.cif,Co20Bi12,81,32,20,12,2.938112,2.790000,2.800875,1666.517458,52.078671,0.208343
Co20_Bi12_m5_n3_z4_sg106_trial000_2600032a2e.cif,Co20Bi12,106,32,20,12,2.790000,3.561603,2.859467,1374.474926,42.952341,0.252611
Co20_Bi12_m5_n3_z4_sg107_trial000_f92f83d017.cif,Co20Bi12,107,32,20,12,3.145738,2.933730,2.790000,1494.323519,46.69761,0.232351
Co20_Bi12_m5_n3_z4_sg137_trial000_e65ed13fa4.cif,Co20Bi12,137,32,20,12,2.790000,3.950951,3.317121,1691.105691,52.847053,0.205314
Co20_Bi12_m5_n3_z4_sg140_trial000_0e1e94783f.cif,Co20Bi12,140,32,20,12,2.790000,4.345525,2.790000,1685.926439,52.685201,0.205945
Co20_Bi12_m5_n3_z4_sg184_trial000_01a722df17.cif,Co20Bi12,184,32,20,12,2.899991,2.852607,2.790000,1386.343147,43.323223,0.250448
Co20_Bi12_m5_n3_z4_sg199_trial000_b36587da20.cif,Co20Bi12,199,32,20,12,2.790000,3.558196,3.167738,1530.710586,47.834706,0.226828
Co20_Bi12_m5_n3_z4_sg197_trial000_66328c185b.cif,Co20Bi12,197,32,20,12,2.790000,3.532040,3.199958,1733.304365,54.165761,0.200315
Co20_Bi12_m5_n3_z4_sg217_trial000_fc064dcde6.cif,Co20Bi12,217,32,20,12,2.867303,4.164301,2.790000,1508.691891,47.146622,0.230138
Co20_Bi12_m5_n3_z4_sg221_trial000_082f18ce3c.cif,Co20Bi12,221,32,20,12,2.790000,3.358993,3.358993,1173.92222,36.685069,0.295767
Co20_Bi12_m5_n3_z4_sg218_trial000_4e7a861340.cif,Co20Bi12,218,32,20,12,3.626740,2.790000,2.995229,1389.928896,43.435278,0.249802
Co20_Bi12_m5_n3_z4_sg224_trial000_9dbaaf4b7b.cif,Co20Bi12,224,32,20,12,2.790000,4.891890,3.314811,1654.184352,51.693261,0.209896
Co6_Bi1_m6_n1_z1_sg010_trial000_3a7f11237a.cif,Co6Bi1,10,7,6,1,2.909255,5.184736,2.790000,310.236891,44.319556,0.207538
Co20_Bi12_m5_n3_z4_sg229_trial000_a7c0fd2364.cif,Co20Bi12,229,32,20,12,2.982298,3.381170,2.790000,600.189369,18.755918,0.578496
Co6_Bi1_m6_n1_z1_sg099_trial000_01eea1c4fa.cif,Co6Bi1,99,7,6,1,3.229148,3.233764,2.790000,224.571827,32.08169,0.286705
Co6_Bi1_m6_n1_z1_sg111_trial000_2850f8178e.cif,Co6Bi1,111,7,6,1,2.790000,5.580000,2.790000,277.461452,39.63735,0.232054
Co6_Bi1_m6_n1_z1_sg164_trial000_e55af86083.cif,Co6Bi1,164,7,6,1,2.790000,5.580000,3.500738,253.233707,36.176244,0.254255
Co6_Bi1_m6_n1_z1_sg207_trial000_f94c0e5ca9.cif,Co6Bi1,207,7,6,1,2.790000,5.580000,2.790000,173.741112,24.820159,0.370586
Co6_Bi1_m6_n1_z1_sg195_trial000_6b7618716d.cif,Co6Bi1,195,7,6,1,2.790000,5.580000,2.790000,173.741112,24.820159,0.370586
Co12_Bi2_m6_n1_z2_sg100_trial000_3af99231ab.cif,Co12Bi2,100,14,12,2,2.790000,2.790000,3.858370,505.433634,36.102402,0.254775
Co12_Bi2_m6_n1_z2_sg103_trial000_d11073dbec.cif,Co12Bi2,103,14,12,2,2.790000,3.325727,3.237361,564.173163,40.298083,0.228249
Co12_Bi2_m6_n1_z2_sg107_trial000_e63ff9a9b9.cif,Co12Bi2,107,14,12,2,3.262575,,2.790000,475.868859,33.990633,0.270604
Co12_Bi2_m6_n1_z2_sg137_trial000_3ffe915439.cif,Co12Bi2,137,14,12,2,2.790000,,3.116278,367.01737,26.215526,0.350861
Co12_Bi2_m6_n1_z2_sg126_trial000_0c92e2da9a.cif,Co12Bi2,126,14,12,2,2.790000,5.580000,3.329288,395.681418,28.262958,0.325443
Co12_Bi2_m6_n1_z2_sg182_trial000_b739174135.cif,Co12Bi2,182,14,12,2,3.223030,,2.790000,606.525984,43.323285,0.212311
Co12_Bi2_m6_n1_z2_sg184_trial000_289b384a6d.cif,Co12Bi2,184,14,12,2,2.790000,5.580000,2.793359,450.985416,32.213244,0.285535
Co12_Bi2_m6_n1_z2_sg192_trial000_75d8f38b51.cif,Co12Bi2,192,14,12,2,2.790000,5.580000,3.221615,551.181476,39.370105,0.233629
Co18_Bi3_m6_n1_z3_sg146_trial000_118d8b1827.cif,Co18Bi3,146,21,18,3,2.790000,,2.865560,906.016992,43.143666,0.213195
Co24_Bi4_m6_n1_z4_sg083_trial000_fdc1aea543.cif,Co24Bi4,83,28,24,4,2.885611,5.231700,2.790000,1263.823065,45.136538,0.203782
Co24_Bi4_m6_n1_z4_sg082_trial000_190d3f9d65.cif,Co24Bi4,82,28,24,4,2.790000,5.960878,3.743290,1141.489365,40.767477,0.225621
Co24_Bi4_m6_n1_z4_sg097_trial000_e147167e05.cif,Co24Bi4,97,28,24,4,2.790000,3.958653,3.581962,1117.997516,39.928483,0.230362
